TIME,V(OUT),V(IN1),V(IN2),V(IN3)
0.00000000e+00,6.99998841e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.00000000e-13,6.99998814e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
2.00000000e-13,6.99998796e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
3.00000000e-13,6.99998783e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
4.00000000e-13,6.99998774e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
5.00000000e-13,6.99998765e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
6.00000000e-13,6.99998759e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
7.00000000e-13,6.99998755e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
8.00000000e-13,6.99998750e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
9.00000000e-13,6.99998745e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.00000000e-12,6.99998740e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.10000000e-12,6.99998737e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.20000000e-12,6.99998735e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.30000000e-12,6.99998732e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.40000000e-12,6.99998730e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.50000000e-12,6.99998727e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.60000000e-12,6.99998724e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.70000000e-12,6.99998722e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.80000000e-12,6.99998719e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
1.90000000e-12,6.99998717e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
2.00000000e-12,6.99998714e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
2.10000000e-12,6.99998712e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
2.20000000e-12,6.99998711e-01,0.00000000e+00,0.00000000e+00,7.00000000e-01
