TIME,V(OUT),V(IN1),V(IN2)
5.01812500e-10,7.52857948e-01,1.26875000e-01,0.00000000e+00
5.02812500e-10,7.61422940e-01,1.96875000e-01,0.00000000e+00
5.03812500e-10,7.58383829e-01,2.66875000e-01,0.00000000e+00
5.03926235e-10,7.56730433e-01,2.74836440e-01,0.00000000e+00
5.04039970e-10,7.54855920e-01,2.82797879e-01,0.00000000e+00
5.04267439e-10,7.49602701e-01,2.98720759e-01,0.00000000e+00
5.04494909e-10,7.42123210e-01,3.14643638e-01,0.00000000e+00
5.04722379e-10,7.32077283e-01,3.30566517e-01,0.00000000e+00
5.04949849e-10,7.19035616e-01,3.46489397e-01,0.00000000e+00
5.05177318e-10,7.02374136e-01,3.62412276e-01,0.00000000e+00
5.05404788e-10,6.81015123e-01,3.78335155e-01,0.00000000e+00
5.05632258e-10,6.52890066e-01,3.94258035e-01,0.00000000e+00
5.05836980e-10,6.18819056e-01,4.08588626e-01,0.00000000e+00
5.06021231e-10,5.78979890e-01,4.21486158e-01,0.00000000e+00
5.06187056e-10,5.35870445e-01,4.33093937e-01,0.00000000e+00
5.06352882e-10,4.86764304e-01,4.44701716e-01,0.00000000e+00
5.06518707e-10,4.32421015e-01,4.56309495e-01,0.00000000e+00
5.06684532e-10,3.73645929e-01,4.67917274e-01,0.00000000e+00
5.06850358e-10,3.11667192e-01,4.79525053e-01,0.00000000e+00
5.07016183e-10,2.48854737e-01,4.91132832e-01,0.00000000e+00
5.07182009e-10,1.89573802e-01,5.02740612e-01,0.00000000e+00
5.07347834e-10,1.38865365e-01,5.14348391e-01,0.00000000e+00
5.07489455e-10,1.04401932e-01,5.24261876e-01,0.00000000e+00
5.07616914e-10,8.04704734e-02,5.33184014e-01,0.00000000e+00
5.07744374e-10,6.24700916e-02,5.42106151e-01,0.00000000e+00
5.07871833e-10,4.93168370e-02,5.51028288e-01,0.00000000e+00
5.07999292e-10,3.99059760e-02,5.59950425e-01,0.00000000e+00
5.08126751e-10,3.32680558e-02,5.68872563e-01,0.00000000e+00
5.08254210e-10,2.86264780e-02,5.77794700e-01,0.00000000e+00
5.08381669e-10,2.53938425e-02,5.86716837e-01,0.00000000e+00
5.08636587e-10,2.14785976e-02,6.04561112e-01,0.00000000e+00
5.09146424e-10,1.84030801e-02,6.40249661e-01,0.00000000e+00
5.10000000e-10,1.71473264e-02,7.00000000e-01,0.00000000e+00
5.10054622e-10,1.42561021e-02,7.00000000e-01,0.00000000e+00
5.10099353e-10,1.22248144e-02,7.00000000e-01,0.00000000e+00
5.10144085e-10,1.03494771e-02,7.00000000e-01,0.00000000e+00
5.10233547e-10,7.39907350e-03,7.00000000e-01,0.00000000e+00
5.10323010e-10,5.28870121e-03,7.00000000e-01,0.00000000e+00
5.10501935e-10,2.64784165e-03,7.00000000e-01,0.00000000e+00
5.10859785e-10,5.31941768e-04,7.00000000e-01,0.00000000e+00
5.11575485e-10,-7.45072259e-05,7.00000000e-01,0.00000000e+00
5.12291185e-10,1.18895271e-05,7.00000000e-01,0.00000000e+00
5.13006886e-10,-4.27457788e-07,7.00000000e-01,0.00000000e+00
5.14438286e-10,1.80745330e-06,7.00000000e-01,0.00000000e+00
5.17301087e-10,6.31727638e-07,7.00000000e-01,0.00000000e+00
5.23026690e-10,1.50495528e-06,7.00000000e-01,0.00000000e+00
5.34477894e-10,7.49095089e-07,7.00000000e-01,0.00000000e+00
5.57380302e-10,1.45299504e-06,7.00000000e-01,0.00000000e+00
6.03185120e-10,7.73569650e-07,7.00000000e-01,0.00000000e+00
6.53185120e-10,1.43789199e-06,7.00000000e-01,0.00000000e+00
7.03185120e-10,7.87690317e-07,7.00000000e-01,0.00000000e+00
7.53185120e-10,1.42407146e-06,7.00000000e-01,0.00000000e+00
8.03185120e-10,8.01217074e-07,7.00000000e-01,0.00000000e+00
8.10000000e-10,1.37236664e-06,7.00000000e-01,0.00000000e+00
8.10062500e-10,-3.17222400e-03,6.95625000e-01,0.00000000e+00
8.10125000e-10,-5.74883611e-03,6.91250000e-01,0.00000000e+00
8.10187500e-10,-8.05863548e-03,6.86875000e-01,0.00000000e+00
8.10312500e-10,-1.13911816e-02,6.78125000e-01,0.00000000e+00
8.10437500e-10,-1.35019835e-02,6.69375000e-01,0.00000000e+00
8.10562500e-10,-1.48589725e-02,6.60625000e-01,0.00000000e+00
8.10812500e-10,-1.64008230e-02,6.43125000e-01,0.00000000e+00
8.11312500e-10,-1.76542467e-02,6.08125000e-01,0.00000000e+00
8.11812500e-10,-1.82834889e-02,5.73125000e-01,0.00000000e+00
8.12812500e-10,-1.95878046e-02,5.03125000e-01,0.00000000e+00
8.13812500e-10,-1.92092118e-02,4.33125000e-01,0.00000000e+00
8.14812500e-10,-1.11214387e-02,3.63125000e-01,0.00000000e+00
8.14948188e-10,-8.95317622e-03,3.53626842e-01,0.00000000e+00
8.15083876e-10,-6.56474403e-03,3.44128684e-01,0.00000000e+00
8.15355252e-10,-5.25984963e-04,3.25132368e-01,0.00000000e+00
8.15626628e-10,7.73499250e-03,3.06136053e-01,0.00000000e+00
8.15898004e-10,1.93861524e-02,2.87139737e-01,0.00000000e+00
8.16169380e-10,3.65110794e-02,2.68143421e-01,0.00000000e+00
8.16440756e-10,6.17886153e-02,2.49147105e-01,0.00000000e+00
8.16684994e-10,9.23094061e-02,2.32050421e-01,0.00000000e+00
8.16904808e-10,1.25428487e-01,2.16663405e-01,0.00000000e+00
8.17124623e-10,1.63098011e-01,2.01276389e-01,0.00000000e+00
8.17344438e-10,2.04601903e-01,1.85889374e-01,0.00000000e+00
8.17564252e-10,2.49156587e-01,1.70502358e-01,0.00000000e+00
8.17784067e-10,2.95718662e-01,1.55115342e-01,0.00000000e+00
8.18003881e-10,3.42712788e-01,1.39728326e-01,0.00000000e+00
8.18223696e-10,3.87864288e-01,1.24341310e-01,0.00000000e+00
8.18443510e-10,4.28683237e-01,1.08954295e-01,0.00000000e+00
8.18663325e-10,4.63602827e-01,9.35672787e-02,0.00000000e+00
8.18883139e-10,4.92491278e-01,7.81802629e-02,0.00000000e+00
8.19102954e-10,5.16127296e-01,6.27932471e-02,0.00000000e+00
8.19322768e-10,5.35533523e-01,4.74062313e-02,0.00000000e+00
8.19542583e-10,5.51606273e-01,3.20192155e-02,0.00000000e+00
8.19762397e-10,5.65027763e-01,1.66321997e-02,0.00000000e+00
8.19982212e-10,5.76293992e-01,1.24518388e-03,0.00000000e+00
8.20000000e-10,5.77121519e-01,5.99520433e-15,0.00000000e+00
8.20017788e-10,5.78942052e-01,0.00000000e+00,0.00000000e+00
8.20032575e-10,5.80438018e-01,0.00000000e+00,0.00000000e+00
8.20062148e-10,5.83395051e-01,0.00000000e+00,0.00000000e+00
8.20121295e-10,5.89105504e-01,0.00000000e+00,0.00000000e+00
8.20239587e-10,5.99747062e-01,0.00000000e+00,0.00000000e+00
8.20357880e-10,6.09409287e-01,0.00000000e+00,0.00000000e+00
8.20476173e-10,6.18171605e-01,0.00000000e+00,0.00000000e+00
8.20712759e-10,6.33328569e-01,0.00000000e+00,0.00000000e+00
8.20949344e-10,6.45735878e-01,0.00000000e+00,0.00000000e+00
8.21185930e-10,6.55872454e-01,0.00000000e+00,0.00000000e+00
8.21422516e-10,6.64140696e-01,0.00000000e+00,0.00000000e+00
8.21659101e-10,6.70875986e-01,0.00000000e+00,0.00000000e+00
8.21895687e-10,6.76356700e-01,0.00000000e+00,0.00000000e+00
8.22132273e-10,6.80812747e-01,0.00000000e+00,0.00000000e+00
8.22605444e-10,6.87430309e-01,0.00000000e+00,0.00000000e+00
8.23551787e-10,6.94833007e-01,0.00000000e+00,0.00000000e+00
8.24498129e-10,6.97878894e-01,0.00000000e+00,0.00000000e+00
8.25444472e-10,6.99128261e-01,0.00000000e+00,0.00000000e+00
8.27337157e-10,6.99919465e-01,0.00000000e+00,0.00000000e+00
8.29229843e-10,6.99987774e-01,0.00000000e+00,0.00000000e+00
8.33015213e-10,6.99997108e-01,0.00000000e+00,0.00000000e+00
8.36800584e-10,6.99993712e-01,0.00000000e+00,0.00000000e+00
8.44371325e-10,6.99995024e-01,0.00000000e+00,0.00000000e+00
8.59512808e-10,6.99994089e-01,0.00000000e+00,0.00000000e+00
8.89795773e-10,6.99994897e-01,0.00000000e+00,0.00000000e+00
9.39795773e-10,6.99994145e-01,0.00000000e+00,0.00000000e+00
9.89795773e-10,6.99994860e-01,0.00000000e+00,0.00000000e+00
1.00000000e-09,6.99994234e-01,0.00000000e+00,0.00000000e+00
