TIME,V(OUT),V(IN1),V(IN2),V(IN3)
0.00000000e+00,6.99999352e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-13,7.01513304e-01,0.00000000e+00,7.00000000e-03,0.00000000e+00
2.00000000e-13,7.03180915e-01,0.00000000e+00,1.40000000e-02,0.00000000e+00
3.00000000e-13,7.04797549e-01,0.00000000e+00,2.10000000e-02,0.00000000e+00
4.00000000e-13,7.06331319e-01,0.00000000e+00,2.80000000e-02,0.00000000e+00
5.00000000e-13,7.07865088e-01,0.00000000e+00,3.50000000e-02,0.00000000e+00
6.00000000e-13,7.09103730e-01,0.00000000e+00,4.20000000e-02,0.00000000e+00
7.00000000e-13,7.10305896e-01,0.00000000e+00,4.90000000e-02,0.00000000e+00
8.00000000e-13,7.11372754e-01,0.00000000e+00,5.60000000e-02,0.00000000e+00
9.00000000e-13,7.12164896e-01,0.00000000e+00,6.30000000e-02,0.00000000e+00
1.00000000e-12,7.12957038e-01,0.00000000e+00,7.00000000e-02,0.00000000e+00
1.10000000e-12,7.13749180e-01,0.00000000e+00,7.70000000e-02,0.00000000e+00
1.20000000e-12,7.14541322e-01,0.00000000e+00,8.40000000e-02,0.00000000e+00
1.30000000e-12,7.15259887e-01,0.00000000e+00,9.10000000e-02,0.00000000e+00
1.40000000e-12,7.15701661e-01,0.00000000e+00,9.80000000e-02,0.00000000e+00
1.50000000e-12,7.16143436e-01,0.00000000e+00,1.05000000e-01,0.00000000e+00
1.60000000e-12,7.16585211e-01,0.00000000e+00,1.12000000e-01,0.00000000e+00
1.70000000e-12,7.17026986e-01,0.00000000e+00,1.19000000e-01,0.00000000e+00
1.80000000e-12,7.17452839e-01,0.00000000e+00,1.26000000e-01,0.00000000e+00
1.90000000e-12,7.17717709e-01,0.00000000e+00,1.33000000e-01,0.00000000e+00
2.00000000e-12,7.17982578e-01,0.00000000e+00,1.40000000e-01,0.00000000e+00
2.10000000e-12,7.18247448e-01,0.00000000e+00,1.47000000e-01,0.00000000e+00
2.20000000e-12,7.18512318e-01,0.00000000e+00,1.54000000e-01,0.00000000e+00
2.30300000e-12,7.18785134e-01,0.00000000e+00,1.61210000e-01,0.00000000e+00
2.40000000e-12,7.18941350e-01,0.00000000e+00,1.68000000e-01,0.00000000e+00
2.50000000e-12,7.19102397e-01,0.00000000e+00,1.75000000e-01,0.00000000e+00
2.60000000e-12,7.19263445e-01,0.00000000e+00,1.82000000e-01,0.00000000e+00
2.70000000e-12,7.19424493e-01,0.00000000e+00,1.89000000e-01,0.00000000e+00
2.80000000e-12,7.19585540e-01,0.00000000e+00,1.96000000e-01,0.00000000e+00
2.90000000e-12,7.19746588e-01,0.00000000e+00,2.03000000e-01,0.00000000e+00
3.00000000e-12,7.19907636e-01,0.00000000e+00,2.10000000e-01,0.00000000e+00
3.10000000e-12,7.20068683e-01,0.00000000e+00,2.17000000e-01,0.00000000e+00
3.20000000e-12,7.20229731e-01,0.00000000e+00,2.24000000e-01,0.00000000e+00
3.30000000e-12,7.20390779e-01,0.00000000e+00,2.31000000e-01,0.00000000e+00
3.40000000e-12,7.20514375e-01,0.00000000e+00,2.38000000e-01,0.00000000e+00
3.50000000e-12,7.20624119e-01,0.00000000e+00,2.45000000e-01,0.00000000e+00
3.60000000e-12,7.20733864e-01,0.00000000e+00,2.52000000e-01,0.00000000e+00
3.70000000e-12,7.20843608e-01,0.00000000e+00,2.59000000e-01,0.00000000e+00
3.80000000e-12,7.20953353e-01,0.00000000e+00,2.66000000e-01,0.00000000e+00
3.90000000e-12,7.21063097e-01,0.00000000e+00,2.73000000e-01,0.00000000e+00
4.00000000e-12,7.21172842e-01,0.00000000e+00,2.80000000e-01,0.00000000e+00
4.10000000e-12,7.21282586e-01,0.00000000e+00,2.87000000e-01,0.00000000e+00
4.20000000e-12,7.21392330e-01,0.00000000e+00,2.94000000e-01,0.00000000e+00
4.30000000e-12,7.21502075e-01,0.00000000e+00,3.01000000e-01,0.00000000e+00
4.40000000e-12,7.21592038e-01,0.00000000e+00,3.08000000e-01,0.00000000e+00
4.50000000e-12,7.21661413e-01,0.00000000e+00,3.15000000e-01,0.00000000e+00
4.60000000e-12,7.21730788e-01,0.00000000e+00,3.22000000e-01,0.00000000e+00
4.70000000e-12,7.21800163e-01,0.00000000e+00,3.29000000e-01,0.00000000e+00
4.80000000e-12,7.21869538e-01,0.00000000e+00,3.36000000e-01,0.00000000e+00
4.90000000e-12,7.21938913e-01,0.00000000e+00,3.43000000e-01,0.00000000e+00
5.00000000e-12,7.22008287e-01,0.00000000e+00,3.50000000e-01,0.00000000e+00
5.10000000e-12,7.22077662e-01,0.00000000e+00,3.57000000e-01,0.00000000e+00
5.20000000e-12,7.22147037e-01,0.00000000e+00,3.64000000e-01,0.00000000e+00
5.30000000e-12,7.22216412e-01,0.00000000e+00,3.71000000e-01,0.00000000e+00
5.40000000e-12,7.22285787e-01,0.00000000e+00,3.78000000e-01,0.00000000e+00
5.50000000e-12,7.22355162e-01,0.00000000e+00,3.85000000e-01,0.00000000e+00
5.60000000e-12,7.22424537e-01,0.00000000e+00,3.92000000e-01,0.00000000e+00
5.70000000e-12,7.22493912e-01,0.00000000e+00,3.99000000e-01,0.00000000e+00
5.80000000e-12,7.22563287e-01,0.00000000e+00,4.06000000e-01,0.00000000e+00
5.90000000e-12,7.22632661e-01,0.00000000e+00,4.13000000e-01,0.00000000e+00
6.00000000e-12,7.22702036e-01,0.00000000e+00,4.20000000e-01,0.00000000e+00
6.10000000e-12,7.22771411e-01,0.00000000e+00,4.27000000e-01,0.00000000e+00
6.20000000e-12,7.22840786e-01,0.00000000e+00,4.34000000e-01,0.00000000e+00
6.30000000e-12,7.22910161e-01,0.00000000e+00,4.41000000e-01,0.00000000e+00
6.39900000e-12,7.22978842e-01,0.00000000e+00,4.47930000e-01,0.00000000e+00
6.50000000e-12,7.22818931e-01,0.00000000e+00,4.55000000e-01,0.00000000e+00
6.60000000e-12,7.22660604e-01,0.00000000e+00,4.62000000e-01,0.00000000e+00
6.70000000e-12,7.22502277e-01,0.00000000e+00,4.69000000e-01,0.00000000e+00
6.80000000e-12,7.22343949e-01,0.00000000e+00,4.76000000e-01,0.00000000e+00
6.90000000e-12,7.22185622e-01,0.00000000e+00,4.83000000e-01,0.00000000e+00
7.00000000e-12,7.22027294e-01,0.00000000e+00,4.90000000e-01,0.00000000e+00
7.10000000e-12,7.21868967e-01,0.00000000e+00,4.97000000e-01,0.00000000e+00
7.20000000e-12,7.21710639e-01,0.00000000e+00,5.04000000e-01,0.00000000e+00
7.30000000e-12,7.21552312e-01,0.00000000e+00,5.11000000e-01,0.00000000e+00
7.40000000e-12,7.21393985e-01,0.00000000e+00,5.18000000e-01,0.00000000e+00
7.50000000e-12,7.21235657e-01,0.00000000e+00,5.25000000e-01,0.00000000e+00
7.60000000e-12,7.21077330e-01,0.00000000e+00,5.32000000e-01,0.00000000e+00
7.70000000e-12,7.20919002e-01,0.00000000e+00,5.39000000e-01,0.00000000e+00
7.80000000e-12,7.20760675e-01,0.00000000e+00,5.46000000e-01,0.00000000e+00
7.90000000e-12,7.20602347e-01,0.00000000e+00,5.53000000e-01,0.00000000e+00
8.00000000e-12,7.20444020e-01,0.00000000e+00,5.60000000e-01,0.00000000e+00
8.10000000e-12,7.20285692e-01,0.00000000e+00,5.67000000e-01,0.00000000e+00
8.20000000e-12,7.20127365e-01,0.00000000e+00,5.74000000e-01,0.00000000e+00
8.30000000e-12,7.19969038e-01,0.00000000e+00,5.81000000e-01,0.00000000e+00
8.40000000e-12,7.19810710e-01,0.00000000e+00,5.88000000e-01,0.00000000e+00
8.50000000e-12,7.19589219e-01,0.00000000e+00,5.95000000e-01,0.00000000e+00
8.60000000e-12,7.19311714e-01,0.00000000e+00,6.02000000e-01,0.00000000e+00
8.70000000e-12,7.19034210e-01,0.00000000e+00,6.09000000e-01,0.00000000e+00
8.80000000e-12,7.18756706e-01,0.00000000e+00,6.16000000e-01,0.00000000e+00
8.90000000e-12,7.18479201e-01,0.00000000e+00,6.23000000e-01,0.00000000e+00
9.00000000e-12,7.18201697e-01,0.00000000e+00,6.30000000e-01,0.00000000e+00
9.10000000e-12,7.17924192e-01,0.00000000e+00,6.37000000e-01,0.00000000e+00
9.20000000e-12,7.17646688e-01,0.00000000e+00,6.44000000e-01,0.00000000e+00
9.30000000e-12,7.17369183e-01,0.00000000e+00,6.51000000e-01,0.00000000e+00
9.40000000e-12,7.17091679e-01,0.00000000e+00,6.58000000e-01,0.00000000e+00
9.50000000e-12,7.16814174e-01,0.00000000e+00,6.65000000e-01,0.00000000e+00
9.60000000e-12,7.16536670e-01,0.00000000e+00,6.72000000e-01,0.00000000e+00
9.70000000e-12,7.16259166e-01,0.00000000e+00,6.79000000e-01,0.00000000e+00
9.80000000e-12,7.15981661e-01,0.00000000e+00,6.86000000e-01,0.00000000e+00
9.90000000e-12,7.15704157e-01,0.00000000e+00,6.93000000e-01,0.00000000e+00
1.00000000e-11,7.15426652e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.01000000e-11,7.13864047e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.02000000e-11,7.12345217e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.03000000e-11,7.10946355e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.04000000e-11,7.09685170e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.05000000e-11,7.08423986e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.06000000e-11,7.07377439e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
1.07000000e-11,7.06479770e-01,0.00000000e+00,7.00000000e-01,0.00000000e+00
