TIME,V(OUT),V(IN1),V(IN2)
7.70000000e-12,7.13217546e-01,5.39000000e-01,0.00000000e+00
7.80000000e-12,7.13098331e-01,5.46000000e-01,0.00000000e+00
7.90000000e-12,7.12979116e-01,5.53000000e-01,0.00000000e+00
8.00000000e-12,7.12853489e-01,5.60000000e-01,0.00000000e+00
8.10000000e-12,7.12717296e-01,5.67000000e-01,0.00000000e+00
8.20000000e-12,7.12581103e-01,5.74000000e-01,0.00000000e+00
8.30000000e-12,7.12439172e-01,5.81000000e-01,0.00000000e+00
8.40000000e-12,7.12292456e-01,5.88000000e-01,0.00000000e+00
8.50000000e-12,7.12145740e-01,5.95000000e-01,0.00000000e+00
8.60000000e-12,7.11999024e-01,6.02000000e-01,0.00000000e+00
8.70000000e-12,7.11852309e-01,6.09000000e-01,0.00000000e+00
8.80000000e-12,7.11705593e-01,6.16000000e-01,0.00000000e+00
8.90000000e-12,7.11551719e-01,6.23000000e-01,0.00000000e+00
9.00000000e-12,7.11396875e-01,6.30000000e-01,0.00000000e+00
9.10000000e-12,7.11242030e-01,6.37000000e-01,0.00000000e+00
9.20000000e-12,7.11087186e-01,6.44000000e-01,0.00000000e+00
9.30000000e-12,7.10932342e-01,6.51000000e-01,0.00000000e+00
9.40000000e-12,7.10778131e-01,6.58000000e-01,0.00000000e+00
9.50000000e-12,7.10626223e-01,6.65000000e-01,0.00000000e+00
9.60000000e-12,7.10474314e-01,6.72000000e-01,0.00000000e+00
9.70000000e-12,7.10322405e-01,6.79000000e-01,0.00000000e+00
9.80000000e-12,7.10170496e-01,6.86000000e-01,0.00000000e+00
9.90000000e-12,7.10018587e-01,6.93000000e-01,0.00000000e+00
1.00000000e-11,7.09870151e-01,7.00000000e-01,0.00000000e+00
1.01000000e-11,7.06869423e-01,7.00000000e-01,0.00000000e+00
1.02039612e-11,7.04299598e-01,7.00000000e-01,0.00000000e+00
1.03000000e-11,7.02707623e-01,7.00000000e-01,0.00000000e+00
1.04024100e-11,7.01010035e-01,7.00000000e-01,0.00000000e+00
1.05000000e-11,7.00110594e-01,7.00000000e-01,0.00000000e+00
1.06008588e-11,6.99181026e-01,7.00000000e-01,0.00000000e+00
1.07000000e-11,6.98694710e-01,7.00000000e-01,0.00000000e+00
1.07993076e-11,6.98207578e-01,7.00000000e-01,0.00000000e+00
1.09000000e-11,6.98024710e-01,7.00000000e-01,0.00000000e+00
1.10000000e-11,6.97843100e-01,7.00000000e-01,0.00000000e+00
1.11000000e-11,6.97661490e-01,7.00000000e-01,0.00000000e+00
1.11962051e-11,6.97486772e-01,7.00000000e-01,0.00000000e+00
1.13000000e-11,6.97512861e-01,7.00000000e-01,0.00000000e+00
1.14000000e-11,6.97537996e-01,7.00000000e-01,0.00000000e+00
1.15000000e-11,6.97563131e-01,7.00000000e-01,0.00000000e+00
