TIME,V(OUT),V(IN1),V(IN2)
7.70000000e-12,7.12420688e-01,5.39000000e-01,0.00000000e+00
7.80000000e-12,7.12061384e-01,5.46000000e-01,0.00000000e+00
7.90000000e-12,7.11702081e-01,5.53000000e-01,0.00000000e+00
8.00000000e-12,7.11342778e-01,5.60000000e-01,0.00000000e+00
8.10000000e-12,7.10983475e-01,5.67000000e-01,0.00000000e+00
8.20000000e-12,7.10729963e-01,5.74000000e-01,0.00000000e+00
8.30000000e-12,7.10486680e-01,5.81000000e-01,0.00000000e+00
8.40000000e-12,7.10243397e-01,5.88000000e-01,0.00000000e+00
8.50000000e-12,7.10000114e-01,5.95000000e-01,0.00000000e+00
8.60000000e-12,7.09756831e-01,6.02000000e-01,0.00000000e+00
8.70000000e-12,7.09513548e-01,6.09000000e-01,0.00000000e+00
8.80000000e-12,7.09296901e-01,6.16000000e-01,0.00000000e+00
8.90000000e-12,7.09153077e-01,6.23000000e-01,0.00000000e+00
9.00000000e-12,7.09009254e-01,6.30000000e-01,0.00000000e+00
9.10000000e-12,7.08865430e-01,6.37000000e-01,0.00000000e+00
9.20000000e-12,7.08721607e-01,6.44000000e-01,0.00000000e+00
9.30000000e-12,7.08577784e-01,6.51000000e-01,0.00000000e+00
9.40000000e-12,7.08433960e-01,6.58000000e-01,0.00000000e+00
9.50000000e-12,7.08321088e-01,6.65000000e-01,0.00000000e+00
9.60000000e-12,7.08226885e-01,6.72000000e-01,0.00000000e+00
9.70000000e-12,7.08132681e-01,6.79000000e-01,0.00000000e+00
9.80000000e-12,7.08038478e-01,6.86000000e-01,0.00000000e+00
9.90000000e-12,7.07944275e-01,6.93000000e-01,0.00000000e+00
1.00000000e-11,7.07850071e-01,7.00000000e-01,0.00000000e+00
1.01000000e-11,7.04989899e-01,7.00000000e-01,0.00000000e+00
1.02000000e-11,7.02705335e-01,7.00000000e-01,0.00000000e+00
1.03000000e-11,7.01001106e-01,7.00000000e-01,0.00000000e+00
1.04000000e-11,6.99776312e-01,7.00000000e-01,0.00000000e+00
1.05000000e-11,6.98736112e-01,7.00000000e-01,0.00000000e+00
1.06000000e-11,6.98132860e-01,7.00000000e-01,0.00000000e+00
1.07000000e-11,6.97624179e-01,7.00000000e-01,0.00000000e+00
1.08000000e-11,6.97361487e-01,7.00000000e-01,0.00000000e+00
1.09000000e-11,6.97155614e-01,7.00000000e-01,0.00000000e+00
1.10000000e-11,6.97112819e-01,7.00000000e-01,0.00000000e+00
1.11000000e-11,6.97070023e-01,7.00000000e-01,0.00000000e+00
1.12000000e-11,6.97027227e-01,7.00000000e-01,0.00000000e+00
1.13000000e-11,6.97010100e-01,7.00000000e-01,0.00000000e+00
1.14000000e-11,6.97084095e-01,7.00000000e-01,0.00000000e+00
