TIME,V(OUT),V(IN1),V(IN2)
1.54000000e-11,6.99999664e-01,0.00000000e+00,7.00000000e-01
1.55000000e-11,6.99999634e-01,0.00000000e+00,7.00000000e-01
1.56000000e-11,6.99999605e-01,0.00000000e+00,7.00000000e-01
1.57000000e-11,6.99999575e-01,0.00000000e+00,7.00000000e-01
1.58000000e-11,6.99999546e-01,0.00000000e+00,7.00000000e-01
1.59000000e-11,6.99999516e-01,0.00000000e+00,7.00000000e-01
1.60000000e-11,6.99999486e-01,0.00000000e+00,7.00000000e-01
1.61000000e-11,6.99999457e-01,0.00000000e+00,7.00000000e-01
1.62000000e-11,6.99999445e-01,0.00000000e+00,7.00000000e-01
1.63000000e-11,6.99999453e-01,0.00000000e+00,7.00000000e-01
1.64000000e-11,6.99999460e-01,0.00000000e+00,7.00000000e-01
1.65000000e-11,6.99999468e-01,0.00000000e+00,7.00000000e-01
1.66000000e-11,6.99999475e-01,0.00000000e+00,7.00000000e-01
1.67000000e-11,6.99999483e-01,0.00000000e+00,7.00000000e-01
1.68000000e-11,6.99999490e-01,0.00000000e+00,7.00000000e-01
1.69000000e-11,6.99999498e-01,0.00000000e+00,7.00000000e-01
1.70000000e-11,6.99999506e-01,0.00000000e+00,7.00000000e-01
1.71000000e-11,6.99999513e-01,0.00000000e+00,7.00000000e-01
1.72000000e-11,6.99999521e-01,0.00000000e+00,7.00000000e-01
1.73000000e-11,6.99999528e-01,0.00000000e+00,7.00000000e-01
1.74000000e-11,6.99999536e-01,0.00000000e+00,7.00000000e-01
1.75000000e-11,6.99999543e-01,0.00000000e+00,7.00000000e-01
1.76000000e-11,6.99999551e-01,0.00000000e+00,7.00000000e-01
1.77000000e-11,6.99999558e-01,0.00000000e+00,7.00000000e-01
1.78000000e-11,6.99999566e-01,0.00000000e+00,7.00000000e-01
1.79000000e-11,6.99999574e-01,0.00000000e+00,7.00000000e-01
1.80000000e-11,6.99999581e-01,0.00000000e+00,7.00000000e-01
1.81000000e-11,6.99999589e-01,0.00000000e+00,7.00000000e-01
1.82000000e-11,6.99999596e-01,0.00000000e+00,7.00000000e-01
1.83000000e-11,6.99999604e-01,0.00000000e+00,7.00000000e-01
1.84000000e-11,6.99999611e-01,0.00000000e+00,7.00000000e-01
1.85000000e-11,6.99999619e-01,0.00000000e+00,7.00000000e-01
1.86000000e-11,6.99999626e-01,0.00000000e+00,7.00000000e-01
1.87000000e-11,6.99999634e-01,0.00000000e+00,7.00000000e-01
1.88000000e-11,6.99999641e-01,0.00000000e+00,7.00000000e-01
1.89000000e-11,6.99999649e-01,0.00000000e+00,7.00000000e-01
1.90000000e-11,6.99999657e-01,0.00000000e+00,7.00000000e-01
1.91000000e-11,6.99999664e-01,0.00000000e+00,7.00000000e-01
1.92000000e-11,6.99999672e-01,0.00000000e+00,7.00000000e-01
1.93000000e-11,6.99999679e-01,0.00000000e+00,7.00000000e-01
1.94000000e-11,6.99999687e-01,0.00000000e+00,7.00000000e-01
1.95000000e-11,6.99999694e-01,0.00000000e+00,7.00000000e-01
