TIME,V(OUT),V(IN1),V(IN2)
2.00135646e-10,8.90190440e-04,7.00000000e-01,7.00000000e-01
2.00704735e-10,5.81415681e-03,7.00000000e-01,7.00000000e-01
2.01273824e-10,1.52823420e-02,7.00000000e-01,7.00000000e-01
2.01842914e-10,2.73653947e-02,7.00000000e-01,7.00000000e-01
2.02981093e-10,5.75484315e-02,7.00000000e-01,7.00000000e-01
2.04119272e-10,9.65433285e-02,7.00000000e-01,7.00000000e-01
2.05257451e-10,1.45366646e-01,7.00000000e-01,7.00000000e-01
2.06395629e-10,2.01846949e-01,7.00000000e-01,7.00000000e-01
2.07533808e-10,2.62586636e-01,7.00000000e-01,7.00000000e-01
2.09810166e-10,3.88878344e-01,7.00000000e-01,7.00000000e-01
2.12086524e-10,5.17442266e-01,7.00000000e-01,7.00000000e-01
2.13463721e-10,5.95357359e-01,7.00000000e-01,7.00000000e-01
2.14708520e-10,6.65713815e-01,7.00000000e-01,7.00000000e-01
2.14943310e-10,6.78981695e-01,7.00000000e-01,7.00000000e-01
2.15412890e-10,7.03697451e-01,7.00000000e-01,7.00000000e-01
2.15882470e-10,7.24744545e-01,7.00000000e-01,7.00000000e-01
2.16352050e-10,7.42303107e-01,7.00000000e-01,7.00000000e-01
2.16821630e-10,7.56765870e-01,7.00000000e-01,7.00000000e-01
2.17291210e-10,7.68479944e-01,7.00000000e-01,7.00000000e-01
2.17760790e-10,7.77752670e-01,7.00000000e-01,7.00000000e-01
2.18230370e-10,7.84856530e-01,7.00000000e-01,7.00000000e-01
2.19169530e-10,7.93598693e-01,7.00000000e-01,7.00000000e-01
2.20108690e-10,7.96211791e-01,7.00000000e-01,7.00000000e-01
2.21047850e-10,7.93985505e-01,7.00000000e-01,7.00000000e-01
2.21987009e-10,7.87938934e-01,7.00000000e-01,7.00000000e-01
2.22926169e-10,7.78877744e-01,7.00000000e-01,7.00000000e-01
2.23865329e-10,7.67439023e-01,7.00000000e-01,7.00000000e-01
2.25743649e-10,7.39514991e-01,7.00000000e-01,7.00000000e-01
2.29500289e-10,6.71892613e-01,7.00000000e-01,7.00000000e-01
2.33256928e-10,5.96262019e-01,7.00000000e-01,7.00000000e-01
2.37013568e-10,5.17837877e-01,7.00000000e-01,7.00000000e-01
2.40770207e-10,4.38690750e-01,7.00000000e-01,7.00000000e-01
2.48283487e-10,2.81372099e-01,7.00000000e-01,7.00000000e-01
2.55796766e-10,1.30418210e-01,7.00000000e-01,7.00000000e-01
2.56497835e-10,1.17423538e-01,7.00000000e-01,7.00000000e-01
2.57899974e-10,9.31988924e-02,7.00000000e-01,7.00000000e-01
2.60704253e-10,5.65556870e-02,7.00000000e-01,7.00000000e-01
2.63151791e-10,3.56964820e-02,7.00000000e-01,7.00000000e-01
2.65599330e-10,2.16933124e-02,7.00000000e-01,7.00000000e-01
2.68046868e-10,1.27101416e-02,7.00000000e-01,7.00000000e-01
2.70494407e-10,7.25923726e-03,7.00000000e-01,7.00000000e-01
2.72941946e-10,4.07458253e-03,7.00000000e-01,7.00000000e-01
2.77837023e-10,1.11550973e-03,7.00000000e-01,7.00000000e-01
2.82732100e-10,2.96708041e-04,7.00000000e-01,7.00000000e-01
2.92522255e-10,-2.22896591e-05,7.00000000e-01,7.00000000e-01
3.02312409e-10,1.76293732e-06,7.00000000e-01,7.00000000e-01
3.10000000e-10,2.45126371e-07,7.00000000e-01,7.00000000e-01
3.10062500e-10,-3.28903622e-03,6.95625000e-01,7.00000000e-01
3.10187500e-10,-9.64534792e-03,6.86875000e-01,7.00000000e-01
3.10312500e-10,-1.58907057e-02,6.78125000e-01,7.00000000e-01
3.10562500e-10,-2.77830290e-02,6.60625000e-01,7.00000000e-01
3.11062500e-10,-4.95185429e-02,6.25625000e-01,7.00000000e-01
3.11562500e-10,-6.91756792e-02,5.90625000e-01,7.00000000e-01
3.12062500e-10,-8.79310605e-02,5.55625000e-01,7.00000000e-01
3.12562500e-10,-1.07006918e-01,5.20625000e-01,7.00000000e-01
3.13062500e-10,-1.27085149e-01,4.85625000e-01,7.00000000e-01
3.14062500e-10,-1.69801597e-01,4.15625000e-01,7.00000000e-01
3.15062500e-10,-2.14752786e-01,3.45625000e-01,7.00000000e-01
3.16062500e-10,-2.60679599e-01,2.75625000e-01,7.00000000e-01
3.18062500e-10,-3.52961945e-01,1.35625000e-01,7.00000000e-01
3.19112266e-10,-3.95726644e-01,6.21413786e-02,7.00000000e-01
3.19438914e-10,-4.07871686e-01,3.92760343e-02,7.00000000e-01
3.19765562e-10,-4.18856979e-01,1.64106899e-02,7.00000000e-01
3.20000000e-10,-4.24520359e-01,-1.22124533e-15,7.00000000e-01
3.20065330e-10,-4.22088917e-01,0.00000000e+00,7.00000000e-01
3.20124126e-10,-4.19903199e-01,0.00000000e+00,7.00000000e-01
3.20241719e-10,-4.15536894e-01,0.00000000e+00,7.00000000e-01
3.20476906e-10,-4.06834989e-01,0.00000000e+00,7.00000000e-01
3.20947279e-10,-3.89552550e-01,0.00000000e+00,7.00000000e-01
3.21888024e-10,-3.55462905e-01,0.00000000e+00,7.00000000e-01
3.23769515e-10,-2.89112882e-01,0.00000000e+00,7.00000000e-01
3.25651007e-10,-2.25097045e-01,0.00000000e+00,7.00000000e-01
