TIME,V(OUT),V(IN1),V(IN2),V(IN3)
0.00000000e+00,6.99987651e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-13,7.04534149e-01,0.00000000e+00,0.00000000e+00,7.00000000e-03
2.00000000e-13,7.08840847e-01,0.00000000e+00,0.00000000e+00,1.40000000e-02
3.00000000e-13,7.12883867e-01,0.00000000e+00,0.00000000e+00,2.10000000e-02
4.00000000e-13,7.16680885e-01,0.00000000e+00,0.00000000e+00,2.80000000e-02
5.00000000e-13,7.20477902e-01,0.00000000e+00,0.00000000e+00,3.50000000e-02
6.00000000e-13,7.23836264e-01,0.00000000e+00,0.00000000e+00,4.20000000e-02
7.00000000e-13,7.27140411e-01,0.00000000e+00,0.00000000e+00,4.90000000e-02
8.00000000e-13,7.30323034e-01,0.00000000e+00,0.00000000e+00,5.60000000e-02
9.00000000e-13,7.33258929e-01,0.00000000e+00,0.00000000e+00,6.30000000e-02
1.00000000e-12,7.36194824e-01,0.00000000e+00,0.00000000e+00,7.00000000e-02
1.10000000e-12,7.38808648e-01,0.00000000e+00,0.00000000e+00,7.70000000e-02
1.20000000e-12,7.41326270e-01,0.00000000e+00,0.00000000e+00,8.40000000e-02
1.30000000e-12,7.43843892e-01,0.00000000e+00,0.00000000e+00,9.10000000e-02
1.40000000e-12,7.46361514e-01,0.00000000e+00,0.00000000e+00,9.80000000e-02
1.50000000e-12,7.48879135e-01,0.00000000e+00,0.00000000e+00,1.05000000e-01
1.60000000e-12,7.51094720e-01,0.00000000e+00,0.00000000e+00,1.12000000e-01
1.70000000e-12,7.53147670e-01,0.00000000e+00,0.00000000e+00,1.19000000e-01
1.80000000e-12,7.55200619e-01,0.00000000e+00,0.00000000e+00,1.26000000e-01
1.90000000e-12,7.57253569e-01,0.00000000e+00,0.00000000e+00,1.33000000e-01
2.00000000e-12,7.59306519e-01,0.00000000e+00,0.00000000e+00,1.40000000e-01
2.10000000e-12,7.61148472e-01,0.00000000e+00,0.00000000e+00,1.47000000e-01
2.20000000e-12,7.62803316e-01,0.00000000e+00,0.00000000e+00,1.54000000e-01
2.30000000e-12,7.64458160e-01,0.00000000e+00,0.00000000e+00,1.61000000e-01
2.40000000e-12,7.66113004e-01,0.00000000e+00,0.00000000e+00,1.68000000e-01
2.50000000e-12,7.67767849e-01,0.00000000e+00,0.00000000e+00,1.75000000e-01
2.60000000e-12,7.69245284e-01,0.00000000e+00,0.00000000e+00,1.82000000e-01
2.70000000e-12,7.70467423e-01,0.00000000e+00,0.00000000e+00,1.89000000e-01
2.80000000e-12,7.71689562e-01,0.00000000e+00,0.00000000e+00,1.96000000e-01
2.90000000e-12,7.72911701e-01,0.00000000e+00,0.00000000e+00,2.03000000e-01
3.00000000e-12,7.74133840e-01,0.00000000e+00,0.00000000e+00,2.10000000e-01
3.10000000e-12,7.75162243e-01,0.00000000e+00,0.00000000e+00,2.17000000e-01
3.20000000e-12,7.75716329e-01,0.00000000e+00,0.00000000e+00,2.24000000e-01
3.30000000e-12,7.76270414e-01,0.00000000e+00,0.00000000e+00,2.31000000e-01
3.40000000e-12,7.76824499e-01,0.00000000e+00,0.00000000e+00,2.38000000e-01
3.50000000e-12,7.77378584e-01,0.00000000e+00,0.00000000e+00,2.45000000e-01
3.60000000e-12,7.77735276e-01,0.00000000e+00,0.00000000e+00,2.52000000e-01
3.70000000e-12,7.77128225e-01,0.00000000e+00,0.00000000e+00,2.59000000e-01
3.80000000e-12,7.76521175e-01,0.00000000e+00,0.00000000e+00,2.66000000e-01
3.90000000e-12,7.75914124e-01,0.00000000e+00,0.00000000e+00,2.73000000e-01
4.00000000e-12,7.75307073e-01,0.00000000e+00,0.00000000e+00,2.80000000e-01
4.10000000e-12,7.74611044e-01,0.00000000e+00,0.00000000e+00,2.87000000e-01
4.20000000e-12,7.72224429e-01,0.00000000e+00,0.00000000e+00,2.94000000e-01
4.30000000e-12,7.69837813e-01,0.00000000e+00,0.00000000e+00,3.01000000e-01
4.40000000e-12,7.67451198e-01,0.00000000e+00,0.00000000e+00,3.08000000e-01
4.50000000e-12,7.65064582e-01,0.00000000e+00,0.00000000e+00,3.15000000e-01
4.60000000e-12,7.62677967e-01,0.00000000e+00,0.00000000e+00,3.22000000e-01
4.70000000e-12,7.58179632e-01,0.00000000e+00,0.00000000e+00,3.29000000e-01
4.80000000e-12,7.53522350e-01,0.00000000e+00,0.00000000e+00,3.36000000e-01
4.90000000e-12,7.48865068e-01,0.00000000e+00,0.00000000e+00,3.43000000e-01
5.00000000e-12,7.44207787e-01,0.00000000e+00,0.00000000e+00,3.50000000e-01
5.10000000e-12,7.38671515e-01,0.00000000e+00,0.00000000e+00,3.57000000e-01
5.20000000e-12,7.31284451e-01,0.00000000e+00,0.00000000e+00,3.64000000e-01
5.30000000e-12,7.23897386e-01,0.00000000e+00,0.00000000e+00,3.71000000e-01
5.40000000e-12,7.16510322e-01,0.00000000e+00,0.00000000e+00,3.78000000e-01
5.50000000e-12,7.08477891e-01,0.00000000e+00,0.00000000e+00,3.85000000e-01
5.60000000e-12,6.97398800e-01,0.00000000e+00,0.00000000e+00,3.92000000e-01
5.70000000e-12,6.86319708e-01,0.00000000e+00,0.00000000e+00,3.99000000e-01
5.80000000e-12,6.75240616e-01,0.00000000e+00,0.00000000e+00,4.06000000e-01
5.90000000e-12,6.62699182e-01,0.00000000e+00,0.00000000e+00,4.13000000e-01
