TIME,V(OUT),V(IN1),V(IN2),V(IN3)
0.00000000e+00,6.99999945e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-13,7.01566419e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e-13,7.02543447e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.00000000e-13,7.03189579e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.00000000e-13,7.03576130e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-13,7.03962682e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-13,7.04075301e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-13,7.04154063e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.00000000e-13,7.04232826e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00000000e-13,7.04311588e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-12,7.04390351e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10000000e-12,7.04407918e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20000000e-12,7.04407206e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30000000e-12,7.04406495e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.40000000e-12,7.04405783e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-12,7.04405071e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.60000000e-12,7.04407946e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70000000e-12,7.04412753e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80000000e-12,7.04417560e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90000000e-12,7.04422367e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e-12,7.04427174e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10000000e-12,7.04431981e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.20000000e-12,7.04436788e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30000000e-12,7.04441595e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-12,7.04446401e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-12,7.04451208e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.60000000e-12,7.04455138e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70000000e-12,7.04457807e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.80000000e-12,7.04460475e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90000000e-12,7.04463143e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.00000000e-12,7.04465811e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e-12,7.04468479e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.20000000e-12,7.04471148e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30000000e-12,7.04473816e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.40000000e-12,7.04476484e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-12,7.04479152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.60000000e-12,7.04481735e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70000000e-12,7.04483258e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.80000000e-12,7.04481724e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90000000e-12,7.04480273e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.00000000e-12,7.04478703e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10000000e-12,7.04476597e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.20000000e-12,7.04474250e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30000000e-12,7.04470857e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.40000000e-12,7.04467124e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50000000e-12,7.04461956e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.60000000e-12,7.04456343e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70000000e-12,7.04448916e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.80000000e-12,7.04440643e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90000000e-12,7.04429040e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-12,7.04417436e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10000000e-12,7.04405833e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.20000000e-12,7.04392412e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30000000e-12,7.04372287e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.40000000e-12,7.04352163e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-12,7.04332038e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-12,7.04304714e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-12,7.04273034e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-12,7.04241354e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.89672167e-12,7.04210712e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-12,7.04160406e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-12,7.04111697e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-12,7.04062987e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-12,7.04003883e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-12,7.03931684e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-12,7.03859485e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-12,7.03787286e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70000000e-12,7.03686960e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.80000000e-12,7.03581758e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90000000e-12,7.03476556e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-12,7.03371354e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10000000e-12,7.03266152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.20000000e-12,7.03160951e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30000000e-12,7.03055749e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.40000000e-12,7.02958486e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-12,7.02865104e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.60000000e-12,7.02771721e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70000000e-12,7.02678338e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.80000000e-12,7.02584956e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.90000000e-12,7.02491573e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.00000000e-12,7.02398190e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.10000000e-12,7.02341850e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.20000000e-12,7.02323873e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.30000000e-12,7.02305896e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.40000000e-12,7.02287919e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.50000000e-12,7.02269943e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.60000000e-12,7.02251966e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.70000000e-12,7.02233989e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.80000000e-12,7.02216012e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.90000000e-12,7.02198036e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00000000e-12,7.02180059e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.10000000e-12,7.02162082e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.20000000e-12,7.02144105e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.30000000e-12,7.02126129e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.40000000e-12,7.02108152e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-12,7.02093871e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-12,7.02104277e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-12,7.02114684e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-12,7.02125090e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-12,7.02135497e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-11,7.02145903e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01000000e-11,7.01544432e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02000000e-11,7.01093501e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03000000e-11,7.00757587e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.04000000e-11,7.00493438e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.05000000e-11,7.00343404e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.06000000e-11,7.00230959e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.07000000e-11,7.00170069e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.08000000e-11,7.00109179e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.09000000e-11,7.00058179e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10000000e-11,7.00043375e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11000000e-11,7.00028572e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12000000e-11,7.00014671e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13000000e-11,7.00012059e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14000000e-11,7.00009448e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e-11,7.00006836e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16000000e-11,7.00004225e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17000000e-11,7.00001614e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18000000e-11,6.99999002e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19000000e-11,6.99998665e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20000000e-11,6.99998921e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.21000000e-11,6.99999177e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.22000000e-11,6.99999433e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.23000000e-11,6.99999690e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.24000000e-11,6.99999946e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.25000000e-11,7.00000063e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.26000000e-11,7.00000046e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.27000000e-11,7.00000030e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.28000000e-11,7.00000014e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.29000000e-11,6.99999998e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30000000e-11,6.99999981e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.31000000e-11,6.99999965e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.32000000e-11,6.99999949e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.33000000e-11,6.99999933e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.34000000e-11,6.99999917e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e-11,6.99999900e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.36000000e-11,6.99999884e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.37000000e-11,6.99999868e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.38000000e-11,6.99999871e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.39000000e-11,6.99999875e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.40000000e-11,6.99999879e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.41000000e-11,6.99999883e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.42000000e-11,6.99999887e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.43000000e-11,6.99999891e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.44000000e-11,6.99999895e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.45000000e-11,6.99999899e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.46000000e-11,6.99999903e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.47000000e-11,6.99999907e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.48000000e-11,6.99999911e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.49000000e-11,6.99999914e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-11,6.99999918e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.51000000e-11,6.99999922e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.52000000e-11,6.99999926e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.53000000e-11,6.99999930e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.54000000e-11,6.99999934e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e-11,6.99999938e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.56000000e-11,6.99999942e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.57000000e-11,6.99999946e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.58000000e-11,6.99999950e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.59000000e-11,6.99999954e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.60000000e-11,6.99999958e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.61000000e-11,6.99999962e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.62000000e-11,6.99999966e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.63000000e-11,6.99999966e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.64000000e-11,6.99999964e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.65000000e-11,6.99999963e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.66000000e-11,6.99999961e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.67000000e-11,6.99999960e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.68000000e-11,6.99999958e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
