TIME,V(OUT),V(IN1),V(IN2),V(IN3),V(IN4)
6.20000000e-12,7.05782414e-01,4.34000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-12,7.05695702e-01,4.41000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-12,7.05608990e-01,4.48000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-12,7.05522278e-01,4.55000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-12,7.05435566e-01,4.62000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70000000e-12,7.05348854e-01,4.69000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.80000000e-12,7.05262142e-01,4.76000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90000000e-12,7.05175430e-01,4.83000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-12,7.05088718e-01,4.90000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10000000e-12,7.05002006e-01,4.97000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.20000000e-12,7.04915294e-01,5.04000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30000000e-12,7.04828582e-01,5.11000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.40000000e-12,7.04741870e-01,5.18000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-12,7.04655158e-01,5.25000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.60000000e-12,7.04568446e-01,5.32000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70000000e-12,7.04475968e-01,5.39000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.80000000e-12,7.04361798e-01,5.46000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.90000000e-12,7.04247629e-01,5.53000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.00000000e-12,7.04132782e-01,5.60000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.10000000e-12,7.04015877e-01,5.67000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.20000000e-12,7.03898972e-01,5.74000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.30000000e-12,7.03794043e-01,5.81000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.40000000e-12,7.03719072e-01,5.88000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.50000000e-12,7.03644102e-01,5.95000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.60000000e-12,7.03569131e-01,6.02000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.70000000e-12,7.03494160e-01,6.09000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.80000000e-12,7.03419189e-01,6.16000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.90000000e-12,7.03352917e-01,6.23000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00000000e-12,7.03302031e-01,6.30000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.10000000e-12,7.03251145e-01,6.37000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.20000000e-12,7.03200259e-01,6.44000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.30000000e-12,7.03149373e-01,6.51000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.40000000e-12,7.03098487e-01,6.58000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-12,7.03051595e-01,6.65000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.60000000e-12,7.03009854e-01,6.72000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.70000000e-12,7.02968113e-01,6.79000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.80000000e-12,7.02926373e-01,6.86000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.90000000e-12,7.02884632e-01,6.93000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.00000000e-11,7.02842891e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.01000000e-11,7.01545790e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.02000000e-11,7.00603369e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.03000000e-11,6.99996658e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.04000000e-11,6.99562055e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.05000000e-11,6.99210505e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.06000000e-11,6.99094760e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.07000000e-11,6.98979015e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.08000000e-11,6.98970962e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.09000000e-11,6.98976124e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10000000e-11,6.98981285e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11000000e-11,6.98986446e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12000000e-11,6.98996615e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13000000e-11,6.99034899e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14000000e-11,6.99073183e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e-11,6.99111467e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16000000e-11,6.99149751e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17000000e-11,6.99182643e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18000000e-11,6.99207829e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19000000e-11,6.99233016e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20000000e-11,6.99258202e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.21000000e-11,6.99283388e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.22000000e-11,6.99308575e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.23000000e-11,6.99333761e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.24000000e-11,6.99358947e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.25000000e-11,6.99384133e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.26000000e-11,6.99409320e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.27000000e-11,6.99424204e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.28000000e-11,6.99438344e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.29000000e-11,6.99452483e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30000000e-11,6.99466623e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.31000000e-11,6.99480763e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.32000000e-11,6.99494903e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.33000000e-11,6.99509042e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.34000000e-11,6.99523182e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e-11,6.99537322e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.36000000e-11,6.99549211e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.37000000e-11,6.99558387e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.38000000e-11,6.99567564e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.39000000e-11,6.99576741e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.40000000e-11,6.99585917e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.41000000e-11,6.99595094e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.42000000e-11,6.99604271e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.43000000e-11,6.99613447e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.44000000e-11,6.99622624e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.45025534e-11,6.99632035e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.46000000e-11,6.99637446e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.47000000e-11,6.99642999e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.48000000e-11,6.99648553e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.49000000e-11,6.99654106e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-11,6.99659659e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.51000000e-11,6.99665212e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.52000000e-11,6.99670765e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.53000000e-11,6.99676318e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.54000000e-11,6.99681871e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e-11,6.99687425e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.56000000e-11,6.99692978e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.57000000e-11,6.99698531e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.58000000e-11,6.99704084e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.59000000e-11,6.99709637e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.60000000e-11,6.99715190e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.61000000e-11,6.99720743e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.62000000e-11,6.99726297e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.63000000e-11,6.99731850e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.63983653e-11,6.99737312e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.65000000e-11,6.99739950e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.66000000e-11,6.99742545e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.67000000e-11,6.99745140e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.68000000e-11,6.99747735e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.69000000e-11,6.99750330e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70000000e-11,6.99752925e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.71000000e-11,6.99755520e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.72000000e-11,6.99758115e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.73000000e-11,6.99760710e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.74000000e-11,6.99763305e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e-11,6.99765900e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.76000000e-11,6.99768495e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.77000000e-11,6.99771090e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.78000000e-11,6.99773685e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.79000000e-11,6.99776280e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80000000e-11,6.99778875e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81000000e-11,6.99781471e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82000000e-11,6.99784066e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83000000e-11,6.99786661e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84000000e-11,6.99789256e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85000000e-11,6.99791851e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86000000e-11,6.99794446e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87000000e-11,6.99797041e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88000000e-11,6.99799636e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.89000000e-11,6.99802231e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90000000e-11,6.99804826e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.91000000e-11,6.99807421e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.92000000e-11,6.99810016e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.93000000e-11,6.99812611e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.94000000e-11,6.99815206e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e-11,6.99817801e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.96000000e-11,6.99820397e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.97000000e-11,6.99822992e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.98000000e-11,6.99825587e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.99000000e-11,6.99828182e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e-11,6.99830777e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.01000000e-11,6.99833372e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.02000000e-11,6.99835803e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.03000000e-11,6.99836757e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.04000000e-11,6.99837711e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.05000000e-11,6.99838665e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.06000000e-11,6.99839620e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.07000000e-11,6.99840574e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.08000000e-11,6.99841528e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.09000000e-11,6.99842482e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10000000e-11,6.99843437e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.11000000e-11,6.99844391e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.12000000e-11,6.99845345e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.13000000e-11,6.99846300e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.14000000e-11,6.99847254e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e-11,6.99848208e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.16000000e-11,6.99849162e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.17000000e-11,6.99850117e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.18000000e-11,6.99851071e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.19000000e-11,6.99852025e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.20000000e-11,6.99852979e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.21000000e-11,6.99853934e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.22000000e-11,6.99854888e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.23000000e-11,6.99855842e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.24000000e-11,6.99856796e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.25000000e-11,6.99857751e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.26000000e-11,6.99858705e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.27000000e-11,6.99859659e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.28000000e-11,6.99860613e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.29000000e-11,6.99861568e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30000000e-11,6.99862522e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.31000000e-11,6.99863476e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.32000000e-11,6.99864430e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.33000000e-11,6.99865385e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.34000000e-11,6.99866339e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e-11,6.99867293e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.36000000e-11,6.99868248e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.37000000e-11,6.99869202e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.38000000e-11,6.99870156e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.39000000e-11,6.99871110e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-11,6.99872065e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.41000000e-11,6.99873019e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.42000000e-11,6.99873973e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.43000000e-11,6.99874927e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.44000000e-11,6.99875882e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.45000000e-11,6.99876836e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.46000000e-11,6.99877790e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.47000000e-11,6.99878744e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.48000000e-11,6.99879699e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.49000000e-11,6.99880653e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-11,6.99881607e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.51000000e-11,6.99882561e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.52000000e-11,6.99883516e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.53000000e-11,6.99884470e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.54000000e-11,6.99885424e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e-11,6.99886378e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.56000000e-11,6.99887333e-01,7.00000000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00
